Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
italy-2017-2018,13,2017-11-19,14:00,201711191400,sunday,Torino FC,Chievo Verona,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-torino-fc-chievo-verona/
italy-2017-2018,13,2017-11-19,14:00,201711191400,sunday,Udinese Calcio,Cagliari Calcio,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-udinese-calcio-cagliari-calcio/
italy-2017-2018,13,2017-11-19,19:45,201711191945,sunday,Inter,Atalanta,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-inter-atalanta/
italy-2017-2018,13,2017-11-20,19:45,201711201945,monday,Hellas Verona,Bologna FC,2,3,5,A,L,W,2,1,3,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-hellas-verona-bologna-fc/
italy-2017-2018,14,2017-11-25,14:00,201711251400,saturday,Bologna FC,Sampdoria,3,0,3,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-bologna-fc-sampdoria/
italy-2017-2018,14,2017-11-25,17:00,201711251700,saturday,Chievo Verona,SPAL 2013 Ferrara,2,1,3,H,W,L,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-chievo-verona-spal-2013-ferrara/
italy-2017-2018,14,2017-11-25,17:00,201711251700,saturday,Sassuolo Calcio,Hellas Verona,0,2,2,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-sassuolo-calcio-hellas-verona/
italy-2017-2018,14,2017-11-25,19:45,201711251945,saturday,Cagliari Calcio,Inter,1,3,4,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-cagliari-calcio-inter/
italy-2017-2018,14,2017-11-26,14:00,201711261400,sunday,Genoa CFC,AS Roma,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-genoa-cfc-as-roma/
italy-2017-2018,14,2017-11-26,14:00,201711261400,sunday,AC Milan,Torino FC,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-ac-milan-torino-fc/
italy-2017-2018,14,2017-11-26,14:00,201711261400,sunday,Udinese Calcio,SSC Napoli,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-udinese-calcio-ssc-napoli/
italy-2017-2018,14,2017-11-26,17:00,201711261700,sunday,Lazio Roma,ACF Fiorentina,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-lazio-roma-acf-fiorentina/
italy-2017-2018,14,2017-11-26,19:45,201711261945,sunday,Juventus,FC Crotone,3,0,3,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-juventus-fc-crotone/
italy-2017-2018,14,2017-11-27,19:45,201711271945,monday,Atalanta,Benevento Calcio,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-atalanta-benevento-calcio/
italy-2017-2018,15,2017-12-01,17:30,201712011730,friday,AS Roma,SPAL 2013 Ferrara,3,1,4,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-as-roma-spal-2013-ferrara/
italy-2017-2018,15,2017-12-01,19:45,201712011945,friday,SSC Napoli,Juventus,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-ssc-napoli-juventus/
italy-2017-2018,15,2017-12-02,19:45,201712021945,saturday,Torino FC,Atalanta,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-torino-fc-atalanta/
italy-2017-2018,15,2017-12-03,11:30,201712031130,sunday,Benevento Calcio,AC Milan,2,2,4,D,D,D,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-benevento-calcio-ac-milan/
italy-2017-2018,15,2017-12-03,14:00,201712031400,sunday,Bologna FC,Cagliari Calcio,1,1,2,D,D,D,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-bologna-fc-cagliari-calcio/
italy-2017-2018,15,2017-12-03,14:00,201712031400,sunday,ACF Fiorentina,Sassuolo Calcio,3,0,3,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-acf-fiorentina-sassuolo-calcio/
italy-2017-2018,15,2017-12-03,14:00,201712031400,sunday,Inter,Chievo Verona,5,0,5,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-inter-chievo-verona/
italy-2017-2018,15,2017-12-03,19:45,201712031945,sunday,Sampdoria,Lazio Roma,1,2,3,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-sampdoria-lazio-roma/
italy-2017-2018,15,2017-12-04,18:00,201712041800,monday,FC Crotone,Udinese Calcio,0,3,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-fc-crotone-udinese-calcio/
italy-2017-2018,15,2017-12-04,20:00,201712042000,monday,Hellas Verona,Genoa CFC,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-hellas-verona-genoa-cfc/
italy-2017-2018,16,2017-12-09,17:00,201712091700,saturday,Cagliari Calcio,Sampdoria,2,2,4,D,D,D,0,2,2,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-cagliari-calcio-sampdoria/
italy-2017-2018,16,2017-12-09,19:45,201712091945,saturday,Juventus,Inter,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-juventus-inter/
italy-2017-2018,16,2017-12-10,11:30,201712101130,sunday,Chievo Verona,AS Roma,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-chievo-verona-as-roma/
italy-2017-2018,16,2017-12-10,14:00,201712101400,sunday,SSC Napoli,ACF Fiorentina,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-ssc-napoli-acf-fiorentina/
italy-2017-2018,16,2017-12-10,14:00,201712101400,sunday,SPAL 2013 Ferrara,Hellas Verona,2,2,4,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-spal-2013-ferrara-hellas-verona/
italy-2017-2018,16,2017-12-10,14:00,201712101400,sunday,Udinese Calcio,Benevento Calcio,2,0,2,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-udinese-calcio-benevento-calcio/
italy-2017-2018,16,2017-12-10,17:00,201712101700,sunday,Sassuolo Calcio,FC Crotone,2,1,3,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-sassuolo-calcio-fc-crotone/
italy-2017-2018,16,2017-12-10,19:45,201712101945,sunday,AC Milan,Bologna FC,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-ac-milan-bologna-fc/
italy-2017-2018,16,2017-12-11,20:00,201712112000,monday,Lazio Roma,Torino FC,1,3,4,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-lazio-roma-torino-fc/
italy-2017-2018,16,2017-12-12,18:00,201712121800,tuesday,Genoa CFC,Atalanta,1,2,3,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-genoa-cfc-atalanta/
italy-2017-2018,17,2017-12-16,14:00,201712161400,saturday,Inter,Udinese Calcio,1,3,4,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-inter-udinese-calcio/
italy-2017-2018,17,2017-12-16,17:00,201712161700,saturday,Torino FC,SSC Napoli,1,3,4,A,L,W,0,3,3,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-torino-fc-ssc-napoli/
italy-2017-2018,17,2017-12-16,19:45,201712161945,saturday,AS Roma,Cagliari Calcio,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-as-roma-cagliari-calcio/
italy-2017-2018,17,2017-12-17,11:30,201712171130,sunday,Hellas Verona,AC Milan,3,0,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-hellas-verona-ac-milan/
italy-2017-2018,17,2017-12-17,14:00,201712171400,sunday,Bologna FC,Juventus,0,3,3,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-bologna-fc-juventus/
italy-2017-2018,17,2017-12-17,14:00,201712171400,sunday,FC Crotone,Chievo Verona,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-fc-crotone-chievo-verona/
italy-2017-2018,17,2017-12-17,14:00,201712171400,sunday,ACF Fiorentina,Genoa CFC,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-acf-fiorentina-genoa-cfc/
italy-2017-2018,17,2017-12-17,14:00,201712171400,sunday,Sampdoria,Sassuolo Calcio,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-sampdoria-sassuolo-calcio/
italy-2017-2018,17,2017-12-17,17:00,201712171700,sunday,Benevento Calcio,SPAL 2013 Ferrara,1,2,3,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-benevento-calcio-spal-2013-ferrara/
italy-2017-2018,17,2017-12-17,19:45,201712171945,sunday,Atalanta,Lazio Roma,3,3,6,D,D,D,2,2,4,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-atalanta-lazio-roma/
italy-2017-2018,18,2017-12-22,17:00,201712221700,friday,Chievo Verona,Bologna FC,2,3,5,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-chievo-verona-bologna-fc/
italy-2017-2018,18,2017-12-22,19:45,201712221945,friday,Cagliari Calcio,ACF Fiorentina,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-cagliari-calcio-acf-fiorentina/
italy-2017-2018,18,2017-12-23,11:30,201712231130,saturday,Lazio Roma,FC Crotone,4,0,4,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-lazio-roma-fc-crotone/
italy-2017-2018,18,2017-12-23,14:00,201712231400,saturday,Genoa CFC,Benevento Calcio,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-genoa-cfc-benevento-calcio/
italy-2017-2018,18,2017-12-23,14:00,201712231400,saturday,SSC Napoli,Sampdoria,3,2,5,H,W,L,3,2,5,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-ssc-napoli-sampdoria/
italy-2017-2018,18,2017-12-23,14:00,201712231400,saturday,Sassuolo Calcio,Inter,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-sassuolo-calcio-inter/
italy-2017-2018,18,2017-12-23,14:00,201712231400,saturday,SPAL 2013 Ferrara,Torino FC,2,2,4,D,D,D,1,2,3,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-spal-2013-ferrara-torino-fc/
italy-2017-2018,18,2017-12-23,14:00,201712231400,saturday,Udinese Calcio,Hellas Verona,4,0,4,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-udinese-calcio-hellas-verona/
italy-2017-2018,18,2017-12-23,17:00,201712231700,saturday,AC Milan,Atalanta,0,2,2,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-ac-milan-atalanta/
italy-2017-2018,18,2017-12-23,19:45,201712231945,saturday,Juventus,AS Roma,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-juventus-as-roma/
italy-2017-2018,19,2017-12-29,19:45,201712291945,friday,FC Crotone,SSC Napoli,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-fc-crotone-ssc-napoli/
italy-2017-2018,19,2017-12-30,11:30,201712301130,saturday,ACF Fiorentina,AC Milan,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-acf-fiorentina-ac-milan/
italy-2017-2018,19,2017-12-30,14:00,201712301400,saturday,Atalanta,Cagliari Calcio,1,2,3,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-atalanta-cagliari-calcio/
italy-2017-2018,19,2017-12-30,14:00,201712301400,saturday,Benevento Calcio,Chievo Verona,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-benevento-calcio-chievo-verona/
italy-2017-2018,19,2017-12-30,14:00,201712301400,saturday,Bologna FC,Udinese Calcio,1,2,3,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-bologna-fc-udinese-calcio/
italy-2017-2018,19,2017-12-30,14:00,201712301400,saturday,AS Roma,Sassuolo Calcio,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-as-roma-sassuolo-calcio/
italy-2017-2018,19,2017-12-30,14:00,201712301400,saturday,Sampdoria,SPAL 2013 Ferrara,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-sampdoria-spal-2013-ferrara/
italy-2017-2018,19,2017-12-30,14:00,201712301400,saturday,Torino FC,Genoa CFC,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-torino-fc-genoa-cfc/
italy-2017-2018,19,2017-12-30,17:00,201712301700,saturday,Inter,Lazio Roma,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-inter-lazio-roma/
italy-2017-2018,19,2017-12-30,19:45,201712301945,saturday,Hellas Verona,Juventus,1,3,4,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-hellas-verona-juventus/
italy-2017-2018,20,2018-01-05,17:00,201801051700,friday,Chievo Verona,Udinese Calcio,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-chievo-verona-udinese-calcio/
italy-2017-2018,20,2018-01-05,19:45,201801051945,friday,ACF Fiorentina,Inter,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-acf-fiorentina-inter/
italy-2017-2018,20,2018-01-06,11:30,201801061130,saturday,Torino FC,Bologna FC,3,0,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-torino-fc-bologna-fc/
italy-2017-2018,20,2018-01-06,14:00,201801061400,saturday,AC Milan,FC Crotone,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-ac-milan-fc-crotone/
italy-2017-2018,20,2018-01-06,14:00,201801061400,saturday,SSC Napoli,Hellas Verona,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-ssc-napoli-hellas-verona/
italy-2017-2018,20,2018-01-06,14:00,201801061400,saturday,SPAL 2013 Ferrara,Lazio Roma,2,5,7,A,L,W,2,4,6,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-spal-2013-ferrara-lazio-roma/
italy-2017-2018,20,2018-01-06,14:00,201801061400,saturday,Benevento Calcio,Sampdoria,3,2,5,H,W,L,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-benevento-calcio-sampdoria/
italy-2017-2018,20,2018-01-06,14:00,201801061400,saturday,Genoa CFC,Sassuolo Calcio,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-genoa-cfc-sassuolo-calcio/
italy-2017-2018,20,2018-01-06,17:00,201801061700,saturday,AS Roma,Atalanta,1,2,3,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-as-roma-atalanta/
italy-2017-2018,20,2018-01-06,19:45,201801061945,saturday,Cagliari Calcio,Juventus,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-cagliari-calcio-juventus/
italy-2017-2018,21,2018-01-21,11:30,201801211130,sunday,Atalanta,SSC Napoli,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-atalanta-ssc-napoli/
italy-2017-2018,21,2018-01-21,14:00,201801211400,sunday,Bologna FC,Benevento Calcio,3,0,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-bologna-fc-benevento-calcio/
italy-2017-2018,21,2018-01-21,14:00,201801211400,sunday,Lazio Roma,Chievo Verona,5,1,6,H,W,L,2,1,3,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-lazio-roma-chievo-verona/
italy-2017-2018,21,2018-01-21,14:00,201801211400,sunday,Hellas Verona,FC Crotone,0,3,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-hellas-verona-fc-crotone/
italy-2017-2018,21,2018-01-21,14:00,201801211400,sunday,Sampdoria,ACF Fiorentina,3,1,4,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-sampdoria-acf-fiorentina/
italy-2017-2018,21,2018-01-21,14:00,201801211400,sunday,Udinese Calcio,SPAL 2013 Ferrara,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-udinese-calcio-spal-2013-ferrara/
italy-2017-2018,21,2018-01-21,14:00,201801211400,sunday,Sassuolo Calcio,Torino FC,1,1,2,D,D,D,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-sassuolo-calcio-torino-fc/
italy-2017-2018,21,2018-01-21,17:00,201801211700,sunday,Cagliari Calcio,AC Milan,1,2,3,A,L,W,1,2,3,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-cagliari-calcio-ac-milan/
italy-2017-2018,21,2018-01-21,19:45,201801211945,sunday,Inter,AS Roma,1,1,2,D,D,D,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-inter-as-roma/
italy-2017-2018,21,2018-01-22,19:45,201801221945,monday,Juventus,Genoa CFC,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-juventus-genoa-cfc/
italy-2017-2018,12,2018-01-24,17:30,201801241730,wednesday,Lazio Roma,Udinese Calcio,3,0,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-lazio-roma-udinese-calcio/
italy-2017-2018,3,2018-01-24,19:45,201801241945,wednesday,Sampdoria,AS Roma,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-sampdoria-as-roma/
italy-2017-2018,22,2018-01-27,17:00,201801271700,saturday,Sassuolo Calcio,Atalanta,0,3,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-sassuolo-calcio-atalanta/
italy-2017-2018,22,2018-01-27,19:45,201801271945,saturday,Chievo Verona,Juventus,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-chievo-verona-juventus/
italy-2017-2018,22,2018-01-28,11:30,201801281130,sunday,SPAL 2013 Ferrara,Inter,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-spal-2013-ferrara-inter/
italy-2017-2018,22,2018-01-28,14:00,201801281400,sunday,Torino FC,Benevento Calcio,3,0,3,H,W,L,3,0,3,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-torino-fc-benevento-calcio/
italy-2017-2018,22,2018-01-28,14:00,201801281400,sunday,SSC Napoli,Bologna FC,3,1,4,H,W,L,2,1,3,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-ssc-napoli-bologna-fc/
italy-2017-2018,22,2018-01-28,14:00,201801281400,sunday,FC Crotone,Cagliari Calcio,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-fc-crotone-cagliari-calcio/
italy-2017-2018,22,2018-01-28,14:00,201801281400,sunday,ACF Fiorentina,Hellas Verona,1,4,5,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-acf-fiorentina-hellas-verona/
italy-2017-2018,22,2018-01-28,14:00,201801281400,sunday,Genoa CFC,Udinese Calcio,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-genoa-cfc-udinese-calcio/
italy-2017-2018,22,2018-01-28,17:00,201801281700,sunday,AC Milan,Lazio Roma,2,1,3,H,W,L,2,1,3,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-ac-milan-lazio-roma/
italy-2017-2018,22,2018-01-28,19:45,201801281945,sunday,AS Roma,Sampdoria,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-as-roma-sampdoria/
italy-2017-2018,23,2018-02-03,17:00,201802031700,saturday,Sampdoria,Torino FC,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-sampdoria-torino-fc/
italy-2017-2018,23,2018-02-03,19:45,201802031945,saturday,Inter,FC Crotone,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-inter-fc-crotone/
italy-2017-2018,23,2018-02-04,11:30,201802041130,sunday,Hellas Verona,AS Roma,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-hellas-verona-as-roma/
italy-2017-2018,23,2018-02-04,14:00,201802041400,sunday,Atalanta,Chievo Verona,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-atalanta-chievo-verona/
italy-2017-2018,23,2018-02-04,14:00,201802041400,sunday,Bologna FC,ACF Fiorentina,1,2,3,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-bologna-fc-acf-fiorentina/
italy-2017-2018,23,2018-02-04,14:00,201802041400,sunday,Udinese Calcio,AC Milan,1,1,2,D,D,D,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-udinese-calcio-ac-milan/
italy-2017-2018,23,2018-02-04,14:00,201802041400,sunday,Juventus,Sassuolo Calcio,7,0,7,H,W,L,4,0,4,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-juventus-sassuolo-calcio/
italy-2017-2018,23,2018-02-04,14:00,201802041400,sunday,Cagliari Calcio,SPAL 2013 Ferrara,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-cagliari-calcio-spal-2013-ferrara/
italy-2017-2018,23,2018-02-04,19:45,201802041945,sunday,Benevento Calcio,SSC Napoli,0,2,2,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-benevento-calcio-ssc-napoli/
italy-2017-2018,23,2018-02-05,19:45,201802051945,monday,Lazio Roma,Genoa CFC,1,2,3,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-lazio-roma-genoa-cfc/
italy-2017-2018,24,2018-02-09,19:45,201802091945,friday,ACF Fiorentina,Juventus,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-acf-fiorentina-juventus/
italy-2017-2018,24,2018-02-10,14:00,201802101400,saturday,SPAL 2013 Ferrara,AC Milan,0,4,4,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-spal-2013-ferrara-ac-milan/
italy-2017-2018,24,2018-02-10,17:00,201802101700,saturday,FC Crotone,Atalanta,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-fc-crotone-atalanta/
italy-2017-2018,24,2018-02-10,19:45,201802101945,saturday,SSC Napoli,Lazio Roma,4,1,5,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-ssc-napoli-lazio-roma/
italy-2017-2018,24,2018-02-11,11:30,201802111130,sunday,Sassuolo Calcio,Cagliari Calcio,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-sassuolo-calcio-cagliari-calcio/
italy-2017-2018,24,2018-02-11,14:00,201802111400,sunday,Inter,Bologna FC,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-inter-bologna-fc/
italy-2017-2018,24,2018-02-11,14:00,201802111400,sunday,Chievo Verona,Genoa CFC,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-chievo-verona-genoa-cfc/
italy-2017-2018,24,2018-02-11,14:00,201802111400,sunday,Sampdoria,Hellas Verona,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-sampdoria-hellas-verona/
italy-2017-2018,24,2018-02-11,14:00,201802111400,sunday,Torino FC,Udinese Calcio,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-torino-fc-udinese-calcio/
italy-2017-2018,24,2018-02-11,19:45,201802111945,sunday,AS Roma,Benevento Calcio,5,2,7,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-as-roma-benevento-calcio/
italy-2017-2018,25,2018-02-17,14:00,201802171400,saturday,Udinese Calcio,AS Roma,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-udinese-calcio-as-roma/
italy-2017-2018,25,2018-02-17,17:00,201802171700,saturday,Chievo Verona,Cagliari Calcio,2,1,3,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-chievo-verona-cagliari-calcio/
italy-2017-2018,25,2018-02-17,19:45,201802171945,saturday,Genoa CFC,Inter,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-genoa-cfc-inter/
italy-2017-2018,25,2018-02-18,11:30,201802181130,sunday,Torino FC,Juventus,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-torino-fc-juventus/
italy-2017-2018,25,2018-02-18,14:00,201802181400,sunday,Benevento Calcio,FC Crotone,3,2,5,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-benevento-calcio-fc-crotone/
italy-2017-2018,25,2018-02-18,14:00,201802181400,sunday,Bologna FC,Sassuolo Calcio,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-bologna-fc-sassuolo-calcio/
italy-2017-2018,25,2018-02-18,14:00,201802181400,sunday,SSC Napoli,SPAL 2013 Ferrara,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-ssc-napoli-spal-2013-ferrara/
italy-2017-2018,25,2018-02-18,17:00,201802181700,sunday,Atalanta,ACF Fiorentina,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-atalanta-acf-fiorentina/
italy-2017-2018,25,2018-02-18,19:45,201802181945,sunday,AC Milan,Sampdoria,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-ac-milan-sampdoria/
